2026-05-26 21:22:44,259 | root | INFO | Afegint: '0195153448'
2026-05-26 21:22:45,349 | root | INFO | Afegint: '0373708394'
2026-05-26 21:22:45,349 | root | INFO | Afegint: '0553492217'
2026-05-26 21:22:45,349 | root | INFO | Afegint: '1556113331'
2026-05-26 21:22:45,349 | root | INFO | Afegint: '0800786092'
2026-05-26 21:22:45,351 | root | INFO | Afegint: '0192834312'
2026-05-26 21:22:45,351 | root | INFO | Afegint: '037302715X'
2026-05-26 21:22:45,352 | root | INFO | Afegint: '0307119262'
2026-05-26 21:22:45,352 | root | INFO | Afegint: '0373072740'
2026-05-26 21:22:45,352 | root | INFO | Afegint: '0871233096'
2026-05-26 21:22:45,353 | root | INFO | Afegint: '0671003232'
2026-05-26 21:22:45,353 | root | INFO | Afegint: '0394801962'
2026-05-26 21:22:45,353 | root | INFO | Afegint: '0307003264'
2026-05-26 21:22:45,353 | root | INFO | Afegint: '0590416642'
2026-05-26 21:22:45,354 | root | INFO | Afegint: '0380716356'
2026-05-26 21:22:45,354 | root | INFO | Afegint: '0671413759'
2026-05-26 21:22:45,354 | root | INFO | Afegint: '0553560115'
2026-05-26 21:22:45,354 | root | INFO | Afegint: '082301200X'
2026-05-26 21:22:45,355 | root | INFO | Afegint: '0671732420'
2026-05-26 21:22:45,356 | root | INFO | Afegint: '0761128093'
2026-05-26 21:22:45,357 | root | INFO | Afegint: '0835607585'
2026-05-26 21:22:45,357 | root | INFO | Afegint: '0771087004'
2026-05-26 21:22:45,357 | root | INFO | Afegint: '0316031046'
2026-05-26 21:22:45,358 | root | INFO | Afegint: '1873982666'
2026-05-26 21:22:45,358 | root | INFO | Afegint: '0743203860'
2026-05-26 21:22:45,358 | root | INFO | Afegint: '2226126570'
2026-05-26 21:22:45,358 | root | INFO | Afegint: '0373264089'
2026-05-26 21:22:45,359 | root | INFO | Afegint: '0373217129'
2026-05-26 21:22:45,359 | root | INFO | Afegint: '0821754327'
2026-05-26 21:22:45,359 | root | INFO | Afegint: '0373099460'
2026-05-26 21:22:45,360 | root | INFO | Afegint: '1557850003'
2026-05-26 21:22:45,360 | root | INFO | Afegint: '0451625838'
2026-05-26 21:22:45,361 | root | INFO | Afegint: '051509272X'
2026-05-26 21:22:45,361 | root | INFO | Afegint: '0380761203'
2026-05-26 21:22:45,362 | root | INFO | Afegint: '0373832958'
2026-05-26 21:22:45,362 | root | INFO | Afegint: '0373240023'
2026-05-26 21:22:45,362 | root | INFO | Afegint: '0380775263'
2026-05-26 21:22:45,363 | root | INFO | Afegint: '1578152712'
2026-05-26 21:22:45,363 | root | INFO | Afegint: '0671001922'
2026-05-26 21:22:45,364 | root | INFO | Afegint: '1401300448'
2026-05-26 21:22:45,364 | root | INFO | Afegint: '9170210667'
2026-05-26 21:22:45,364 | root | INFO | Afegint: '2020581167'
2026-05-26 21:22:45,364 | root | INFO | Afegint: '0671655450'
2026-05-26 21:22:45,365 | root | INFO | Afegint: '0373194811'
2026-05-26 21:22:45,365 | root | INFO | Afegint: '0395437822'
2026-05-26 21:22:45,366 | root | INFO | Afegint: '0441757227'
2026-05-26 21:22:45,366 | root | INFO | Afegint: '2070394956'
2026-05-26 21:22:45,367 | root | INFO | Afegint: '037307655X'
2026-05-26 21:22:45,368 | root | INFO | Afegint: '0373707274'
2026-05-26 21:22:45,369 | root | INFO | Afegint: '0590623850'
2026-05-26 21:22:45,369 | root | INFO | Afegint: '0881768383'
2026-05-26 21:22:45,370 | root | INFO | Afegint: '0821758756'
2026-05-26 21:22:45,370 | root | INFO | Afegint: '1564026590'
2026-05-26 21:22:45,370 | root | INFO | Afegint: '0380880547'
2026-05-26 21:22:45,370 | root | INFO | Afegint: '0816743754'
2026-05-26 21:22:45,371 | root | INFO | Afegint: '1570425159'
2026-05-26 21:22:45,371 | root | INFO | Afegint: '0688166512'
2026-05-26 21:22:45,371 | root | INFO | Afegint: '0312044410'
2026-05-26 21:22:45,371 | root | INFO | Afegint: '0192816071'
2026-05-26 21:22:45,374 | root | INFO | Afegint: '0373700237'
2026-05-26 21:22:45,375 | root | INFO | Afegint: '0553232266'
2026-05-26 21:22:45,376 | root | INFO | Afegint: '0874065623'
2026-05-26 21:22:45,376 | root | INFO | Afegint: '0553158333'
2026-05-26 21:22:45,377 | root | INFO | Afegint: '2010173929'
2026-05-26 21:22:45,377 | root | INFO | Afegint: '0830413545'
2026-05-26 21:22:45,377 | root | INFO | Afegint: '0895294834'
2026-05-26 21:22:45,377 | root | INFO | Afegint: '0446603368'
2026-05-26 21:22:45,377 | root | INFO | Afegint: '0746022948'
2026-05-26 21:22:45,377 | root | INFO | Afegint: '1582343772'
2026-05-26 21:22:45,379 | root | INFO | Afegint: '1555472729'
2026-05-26 21:22:45,379 | root | INFO | Afegint: '0385312709'
2026-05-26 21:22:45,379 | root | INFO | Afegint: '0380765195'
2026-05-26 21:22:45,380 | root | INFO | Afegint: '0373763050'
2026-05-26 21:22:45,380 | root | INFO | Afegint: '0373241976'
2026-05-26 21:22:45,381 | root | INFO | Afegint: '1590071212'
2026-05-26 21:22:45,381 | root | INFO | Afegint: '0310201071'
2026-05-26 21:22:45,381 | root | INFO | Afegint: '0877736138'
2026-05-26 21:22:45,381 | root | INFO | Afegint: '0892819774'
2026-05-26 21:22:45,381 | root | INFO | Afegint: '0440508827'
2026-05-26 21:22:45,381 | root | INFO | Afegint: '0805009086'
2026-05-26 21:22:45,382 | root | INFO | Afegint: '0385483643'
2026-05-26 21:22:45,383 | root | INFO | Afegint: '0762704187'
2026-05-26 21:22:45,384 | root | INFO | Afegint: '207033015X'
2026-05-26 21:22:45,384 | root | INFO | Afegint: '037309227X'
2026-05-26 21:22:45,385 | root | INFO | Afegint: '0373023863'
2026-05-26 21:22:45,385 | root | INFO | Afegint: '0373031513'
2026-05-26 21:22:45,385 | root | INFO | Afegint: '0373099401'
2026-05-26 21:22:45,385 | root | INFO | Afegint: '0396067425'
2026-05-26 21:22:45,385 | root | INFO | Afegint: '0373095848'
2026-05-26 21:22:45,385 | root | INFO | Afegint: '8426105084'
2026-05-26 21:22:45,386 | root | INFO | Afegint: '030711466X'
2026-05-26 21:22:45,386 | root | INFO | Afegint: '1570640076'
2026-05-26 21:22:45,386 | root | INFO | Afegint: '0590324993'
2026-05-26 21:22:45,387 | root | INFO | Afegint: '0553443577'
2026-05-26 21:22:45,388 | root | INFO | Afegint: '0376034750'
2026-05-26 21:22:45,388 | root | INFO | Afegint: '0816745412'
2026-05-26 21:22:45,388 | root | INFO | Afegint: '0375801332'
2026-05-26 21:22:45,389 | root | INFO | Afegint: '0394800907'
2026-05-26 21:22:45,389 | root | INFO | Afegint: '0816763593'
2026-05-26 21:22:45,390 | root | INFO | Afegint: '0553158929'
2026-05-26 21:22:45,390 | root | INFO | Afegint: '0425166961'
2026-05-26 21:22:45,391 | root | INFO | Afegint: '0380720663'
2026-05-26 21:22:45,391 | root | INFO | Afegint: '0671637134'
2026-05-26 21:22:45,393 | root | INFO | Afegint: '0590763369'
2026-05-26 21:22:45,393 | root | INFO | Afegint: '0140080813'
2026-05-26 21:22:45,393 | root | INFO | Afegint: '0397314728'
2026-05-26 21:22:45,394 | root | INFO | Afegint: '0679440526'
2026-05-26 21:22:45,395 | root | INFO | Afegint: '0020444206'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '052165615X'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '0521795028'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '0943066433'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '1885408226'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '0380000059'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '0843920262'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '3404182928'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '3442425573'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '3453185137'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '3517017442'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '3423111321'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '842333533X'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '8437606322'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '847765011X'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '3499134004'
2026-05-26 21:22:45,396 | root | INFO | Afegint: '3764501383'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3791535889'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '1562827898'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '8401328322'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '8401461189'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '8401471796'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '8424130081'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '8478886044'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3125785006'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3423204885'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3423205806'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3426622610'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '344215121X'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3499222213'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3499233436'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3499433443'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3608932240'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3809024589'
2026-05-26 21:22:45,397 | root | INFO | Afegint: '3821815191'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3922524443'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '8448034023'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '0140269967'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '0517642689'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '0600571165'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '077104450X'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '0789706032'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '1559712252'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '1567616089'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '2890510328'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '342313075X'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3446200452'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3499231603'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3886807843'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '1569312435'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '1892213141'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3404614542'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '340645724X'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3426192543'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3453108361'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3453130901'
2026-05-26 21:22:45,398 | root | INFO | Afegint: '3809410357'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '8804407808'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '8833908488'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0375901582'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '000225669X'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '1852422580'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0194216748'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0582530431'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0590502123'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0595132189'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0671746502'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0679721851'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0691000980'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0812583566'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '0843128240'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '1400002672'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '2061007074'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '2266095536'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '8432227706'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '8449416078'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '8475071163'
2026-05-26 21:22:45,399 | root | INFO | Afegint: '8482180088'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '9508521481'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '1899344705'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2080680692'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2253050407'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2253055972'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2253172367'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2264018194'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2264033282'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2266047280'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2266121367'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2842611462'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2868696627'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2869304129'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '0749317256'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '2702401694'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '349202436X'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '8807813858'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '0140182551'
2026-05-26 21:22:45,400 | root | INFO | Afegint: '0385264356'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '3423128879'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '3442054753'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '3478387507'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '3545202461'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0864425589'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0451179994'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0299164942'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0099287692'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '3499263998'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '1841193887'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '8420600369'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '843223138X'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '8437608570'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '8440630921'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0375706038'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '1585861553'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0792270142'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0375727981'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0385305389'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '0394543289'
2026-05-26 21:22:45,401 | root | INFO | Afegint: '039915177X'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0441005470'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0843921609'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0871312549'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0385422598'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0449130282'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0881503274'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0060527161'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0571176151'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0060390174'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '006250794X'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0399141650'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0553249657'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '1578630037'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '1929590059'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0060914548'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0312204809'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0385149514'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '051730984X'
2026-05-26 21:22:45,402 | root | INFO | Afegint: '0671256181'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0786862297'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0831771690'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '088011861X'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0939149311'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '1882897579'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0345397606'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0425034682'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0828002118'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0439083702'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0439213592'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0590386522'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0590404342'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0590442619'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0590921622'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0590965492'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0689845405'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0689847564'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0721452728'
2026-05-26 21:22:45,403 | root | INFO | Afegint: '0736401113'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0761406158'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0769600239'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0895777010'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '1561452718'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0884946169'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0884948706'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '1585671312'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0395760704'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0385482051'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '3518119249'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '3716020028'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '3717581546'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '3803120624'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0312187335'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0929264215'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0140058605'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0192827588'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0435270613'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '0941483711'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '3453156366'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '3499223066'
2026-05-26 21:22:45,404 | root | INFO | Afegint: '1558509828'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '342670272X'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '003008685X'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0060929197'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0062507109'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0132220598'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0140390715'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0195283554'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0310435706'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0345288068'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0345373561'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0375408886'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '038082339X'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0394706528'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0394731220'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0394862147'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0399148442'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0399225064'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0451166000'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0517573636'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0523485964'
2026-05-26 21:22:45,405 | root | INFO | Afegint: '0553343653'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0609810138'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0664244882'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0674373502'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0708985386'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0718002067'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0800757483'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '080284314X'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0803653719'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '080501604X'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0812542509'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0842338918'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0842370668'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0849995892'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0871890917'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0875096867'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0884195473'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0884502627'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0890814082'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0891094261'
2026-05-26 21:22:45,406 | root | INFO | Afegint: '0897210433'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0898155843'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0898796431'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0898796601'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '089879661X'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0912376090'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0912452161'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0930014464'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0964420805'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0967201519'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1564403963'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1567313000'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1568380593'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1570620970'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '157224058X'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1572302399'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1576739597'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1852278099'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1930285000'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '0864425767'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '1583940790'
2026-05-26 21:22:45,407 | root | INFO | Afegint: '3804430058'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0304359416'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0312877706'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0330231715'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0374523878'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0449239438'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0449308464'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0451197437'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0517000652'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0517119250'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0575005998'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0582528232'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0670808393'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0789477831'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0789477858'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0810945797'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0810946122'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0811829103'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0831759267'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0855030127'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0882668099'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '0907849741'
2026-05-26 21:22:45,408 | root | INFO | Afegint: '1850587981'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '1903919134'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '2723426890'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '2840551446'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '8493127817'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '9995585227'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '1588515893'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '3453042476'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0517162768'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0739442309'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0312203675'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0805048782'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0974499005'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0911913009'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0613025326'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '1582790671'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0934802904'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '1858286018'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '044667883X'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0525937021'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '1590170296'
2026-05-26 21:22:45,409 | root | INFO | Afegint: '0385305893'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '0803701225'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '1862082626'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '1885403003'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '8478884661'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '8787498782'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '3257228295'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '0061081094'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '0061083437'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '0140862668'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '0307605701'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '0312969074'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '034525421X'
2026-05-26 21:22:45,410 | root | INFO | Afegint: '0345258576'
2026-05-26 21:22:45,411 | root | INFO | Afegint: '0345283635'
2026-05-26 21:22:45,411 | root | INFO | Afegint: '0345286677'
2026-05-26 21:22:45,411 | root | INFO | Afegint: '0345287894'
2026-05-26 21:22:45,411 | root | INFO | Afegint: '0345297938'
2026-05-26 21:22:45,411 | root | INFO | Afegint: '0373033559'
2026-05-26 21:22:45,411 | root | INFO | Afegint: '0373096720'
2026-05-26 21:22:45,411 | root | INFO | Afegint: '0373105738'
2026-05-26 21:22:45,411 | root | INFO | Afegint: '0373115237'
